question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 2:20.,60°,35°,90°,50°,50°,Angle formula = |30H - 5.5M| = |30(2) - 5.5(20)| = 50.0°.,reasoning,2,Wipro,Medium
"Direction Sense: A person walks 15 meters east, then turns left and walks 11 meters, then turns left and walks 15 meters. How far is he from his starting point?",0 meters,26 meters,11 meters,15 meters,11 meters,"The east and west movements cancel out, leaving the person exactly 11 meters north of the starting position.",reasoning,2,Google,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,D,B,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Accenture,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 3:20.,30°,5°,90°,20°,20°,Angle formula = |30H - 5.5M| = |30(3) - 5.5(20)| = 20.0°.,reasoning,2,Amazon,Medium
"Direction Sense: A person walks 7 meters east, then turns left and walks 7 meters, then turns left and walks 7 meters. How far is he from his starting point?",7 meters,14 meters,Option 16,0 meters,7 meters,"The east and west movements cancel out, leaving the person exactly 7 meters north of the starting position.",reasoning,2,Wipro,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",B,A,C,D,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Google,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 4:20.,10°,-5°,90°,20°,10°,Angle formula = |30H - 5.5M| = |30(4) - 5.5(20)| = 10.0°.,reasoning,2,Accenture,Medium
"Direction Sense: A person walks 7 meters east, then turns left and walks 12 meters, then turns left and walks 7 meters. How far is he from his starting point?",12 meters,7 meters,0 meters,19 meters,12 meters,"The east and west movements cancel out, leaving the person exactly 12 meters north of the starting position.",reasoning,2,Amazon,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",D,C,A,B,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Accenture,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 10:40.,90°,65°,80°,Option 47,80°,Angle formula = |30H - 5.5M| = |30(10) - 5.5(40)| = 80.0°.,reasoning,2,TCS,Medium
"Direction Sense: A person walks 9 meters east, then turns left and walks 8 meters, then turns left and walks 9 meters. How far is he from his starting point?",0 meters,17 meters,8 meters,9 meters,8 meters,"The east and west movements cancel out, leaving the person exactly 8 meters north of the starting position.",reasoning,2,Cognizant,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",D,B,A,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Microsoft,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 4:20.,-5°,20°,10°,90°,10°,Angle formula = |30H - 5.5M| = |30(4) - 5.5(20)| = 10.0°.,reasoning,2,Amazon,Medium
"Direction Sense: A person walks 5 meters east, then turns left and walks 10 meters, then turns left and walks 5 meters. How far is he from his starting point?",10 meters,5 meters,0 meters,15 meters,10 meters,"The east and west movements cancel out, leaving the person exactly 10 meters north of the starting position.",reasoning,2,Cognizant,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",D,B,A,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Amazon,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 2:40.,145°,160°,170°,90°,160°,Angle formula = |30H - 5.5M| = |30(2) - 5.5(40)| = 160.0°.,reasoning,2,Tech Mahindra,Medium
"Direction Sense: A person walks 13 meters east, then turns left and walks 9 meters, then turns left and walks 13 meters. How far is he from his starting point?",9 meters,22 meters,13 meters,0 meters,9 meters,"The east and west movements cancel out, leaving the person exactly 9 meters north of the starting position.",reasoning,2,Microsoft,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",D,B,A,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Cognizant,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 2:40.,160°,170°,90°,145°,160°,Angle formula = |30H - 5.5M| = |30(2) - 5.5(40)| = 160.0°.,reasoning,2,Wipro,Medium
"Direction Sense: A person walks 5 meters east, then turns left and walks 8 meters, then turns left and walks 5 meters. How far is he from his starting point?",5 meters,13 meters,0 meters,8 meters,8 meters,"The east and west movements cancel out, leaving the person exactly 8 meters north of the starting position.",reasoning,2,Accenture,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,D,B,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Cognizant,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 9:20.,160°,145°,170°,90°,160°,Angle formula = |30H - 5.5M| = |30(9) - 5.5(20)| = 160.0°.,reasoning,2,Accenture,Medium
"Direction Sense: A person walks 14 meters east, then turns left and walks 8 meters, then turns left and walks 14 meters. How far is he from his starting point?",22 meters,8 meters,14 meters,0 meters,8 meters,"The east and west movements cancel out, leaving the person exactly 8 meters north of the starting position.",reasoning,2,TCS,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",B,A,D,C,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Amazon,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 10:40.,Option 59,80°,65°,90°,80°,Angle formula = |30H - 5.5M| = |30(10) - 5.5(40)| = 80.0°.,reasoning,2,Accenture,Medium
"Direction Sense: A person walks 7 meters east, then turns left and walks 8 meters, then turns left and walks 7 meters. How far is he from his starting point?",8 meters,15 meters,7 meters,0 meters,8 meters,"The east and west movements cancel out, leaving the person exactly 8 meters north of the starting position.",reasoning,2,TCS,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,C,D,B,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Wipro,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 2:30.,Option 86,105°,90°,115°,105°,Angle formula = |30H - 5.5M| = |30(2) - 5.5(30)| = 105.0°.,reasoning,2,Capgemini,Medium
"Direction Sense: A person walks 9 meters east, then turns left and walks 10 meters, then turns left and walks 9 meters. How far is he from his starting point?",9 meters,10 meters,0 meters,19 meters,10 meters,"The east and west movements cancel out, leaving the person exactly 10 meters north of the starting position.",reasoning,2,Tech Mahindra,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,D,C,B,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Google,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 8:40.,20°,30°,90°,5°,20°,Angle formula = |30H - 5.5M| = |30(8) - 5.5(40)| = 20.0°.,reasoning,2,Wipro,Medium
"Direction Sense: A person walks 10 meters east, then turns left and walks 9 meters, then turns left and walks 10 meters. How far is he from his starting point?",9 meters,0 meters,10 meters,19 meters,9 meters,"The east and west movements cancel out, leaving the person exactly 9 meters north of the starting position.",reasoning,2,Amazon,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",C,B,D,A,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Cognizant,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 10:20.,180°,90°,155°,170°,170°,Angle formula = |30H - 5.5M| = |30(10) - 5.5(20)| = 170.0°.,reasoning,2,Microsoft,Medium
"Direction Sense: A person walks 5 meters east, then turns left and walks 10 meters, then turns left and walks 5 meters. How far is he from his starting point?",15 meters,5 meters,0 meters,10 meters,10 meters,"The east and west movements cancel out, leaving the person exactly 10 meters north of the starting position.",reasoning,2,Microsoft,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,D,C,B,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Accenture,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 8:30.,60°,75°,90°,85°,75°,Angle formula = |30H - 5.5M| = |30(8) - 5.5(30)| = 75.0°.,reasoning,2,Tech Mahindra,Medium
"Direction Sense: A person walks 5 meters east, then turns left and walks 12 meters, then turns left and walks 5 meters. How far is he from his starting point?",0 meters,5 meters,12 meters,17 meters,12 meters,"The east and west movements cancel out, leaving the person exactly 12 meters north of the starting position.",reasoning,2,Google,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",B,C,D,A,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Accenture,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 10:30.,145°,120°,90°,135°,135°,Angle formula = |30H - 5.5M| = |30(10) - 5.5(30)| = 135.0°.,reasoning,2,Wipro,Medium
"Direction Sense: A person walks 14 meters east, then turns left and walks 10 meters, then turns left and walks 14 meters. How far is he from his starting point?",0 meters,24 meters,14 meters,10 meters,10 meters,"The east and west movements cancel out, leaving the person exactly 10 meters north of the starting position.",reasoning,2,Google,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",D,C,B,A,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Amazon,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 10:20.,155°,180°,90°,170°,170°,Angle formula = |30H - 5.5M| = |30(10) - 5.5(20)| = 170.0°.,reasoning,2,Infosys,Medium
"Direction Sense: A person walks 7 meters east, then turns left and walks 10 meters, then turns left and walks 7 meters. How far is he from his starting point?",7 meters,0 meters,17 meters,10 meters,10 meters,"The east and west movements cancel out, leaving the person exactly 10 meters north of the starting position.",reasoning,2,Amazon,Medium
"Seating Arrangement: A, B, C, and D are sitting in a row facing north. C sits immediately to the left of A. A sits immediately to the left of B. D sits to the right of B. Who is sitting at the leftmost end?",A,C,D,B,C,"The sitting order from left to right is C, A, B, D. Therefore, C is at the leftmost end.",reasoning,2,Accenture,Medium
Clocks: Find the angle (in degrees) between the hour hand and the minute hand of a clock at 9:30.,105°,90°,Option 58,115°,105°,Angle formula = |30H - 5.5M| = |30(9) - 5.5(30)| = 105.0°.,reasoning,2,Microsoft,Medium
"Direction Sense: A person walks 8 meters east, then turns left and walks 6 meters, then turns left and walks 8 meters. How far is he from his starting point?",0 meters,8 meters,6 meters,14 meters,6 meters,"The east and west movements cancel out, leaving the person exactly 6 meters north of the starting position.",reasoning,2,Amazon,Medium
