question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,50 ml,40 ml,80 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Cognizant,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",56,25,36,28,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Cognizant,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,120,60,65,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Wipro,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,80 ml,60 ml,40 ml,50 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Accenture,Medium
"Combinations: In a tournament, there are 5 teams. If every team plays every other team exactly once, how many total matches are played?",7,10,20,15,10,The number of matches is given by nC2 = 5C2 = (5 * 4) / 2 = 10.,advanced_quant,2,Accenture,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,120,60,65,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Infosys,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,40 ml,50 ml,80 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Infosys,Medium
"Combinations: In a tournament, there are 7 teams. If every team plays every other team exactly once, how many total matches are played?",21,42,28,18,21,The number of matches is given by nC2 = 7C2 = (7 * 6) / 2 = 21.,advanced_quant,2,Infosys,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,65,30,60,120,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Tech Mahindra,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,80 ml,60 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Tech Mahindra,Medium
"Combinations: In a tournament, there are 7 teams. If every team plays every other team exactly once, how many total matches are played?",21,28,42,18,21,The number of matches is given by nC2 = 7C2 = (7 * 6) / 2 = 21.,advanced_quant,2,Infosys,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,65,120,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Cognizant,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,80 ml,50 ml,60 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Microsoft,Medium
"Combinations: In a tournament, there are 5 teams. If every team plays every other team exactly once, how many total matches are played?",15,10,20,7,10,The number of matches is given by nC2 = 5C2 = (5 * 4) / 2 = 10.,advanced_quant,2,Cognizant,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,120,65,60,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Google,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,80 ml,50 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Capgemini,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",36,25,28,56,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Capgemini,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,30,65,60,120,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Accenture,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,40 ml,50 ml,60 ml,80 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Wipro,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",28,56,36,25,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Wipro,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,65,120,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Cognizant,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,40 ml,50 ml,80 ml,60 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Capgemini,Medium
"Combinations: In a tournament, there are 7 teams. If every team plays every other team exactly once, how many total matches are played?",42,21,18,28,21,The number of matches is given by nC2 = 7C2 = (7 * 6) / 2 = 21.,advanced_quant,2,Amazon,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,65,120,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Infosys,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,80 ml,50 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Microsoft,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",36,28,25,56,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Google,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,30,120,65,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Infosys,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,40 ml,80 ml,50 ml,60 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Microsoft,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",25,36,56,28,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Capgemini,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,30,60,120,65,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Infosys,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,80 ml,60 ml,50 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Amazon,Medium
"Combinations: In a tournament, there are 6 teams. If every team plays every other team exactly once, how many total matches are played?",12,21,15,30,15,The number of matches is given by nC2 = 6C2 = (6 * 5) / 2 = 15.,advanced_quant,2,Capgemini,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,30,60,120,65,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Capgemini,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,80 ml,40 ml,50 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Wipro,Medium
"Combinations: In a tournament, there are 7 teams. If every team plays every other team exactly once, how many total matches are played?",18,28,21,42,21,The number of matches is given by nC2 = 7C2 = (7 * 6) / 2 = 21.,advanced_quant,2,Infosys,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,120,65,60,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,TCS,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,60 ml,40 ml,80 ml,50 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Microsoft,Medium
"Combinations: In a tournament, there are 5 teams. If every team plays every other team exactly once, how many total matches are played?",15,10,20,7,10,The number of matches is given by nC2 = 5C2 = (5 * 4) / 2 = 10.,advanced_quant,2,Capgemini,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,120,65,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Wipro,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,80 ml,50 ml,60 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,TCS,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",25,56,28,36,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Amazon,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,65,120,60,30,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,TCS,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,40 ml,80 ml,60 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Amazon,Medium
"Combinations: In a tournament, there are 5 teams. If every team plays every other team exactly once, how many total matches are played?",20,15,10,7,10,The number of matches is given by nC2 = 5C2 = (5 * 4) / 2 = 10.,advanced_quant,2,Tech Mahindra,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,65,30,60,120,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Infosys,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,80 ml,40 ml,60 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Google,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",28,25,36,56,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,TCS,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,30,120,65,60,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Microsoft,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,40 ml,60 ml,80 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Cognizant,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",28,25,56,36,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Infosys,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,65,120,30,60,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Tech Mahindra,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,40 ml,60 ml,80 ml,50 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Infosys,Medium
"Combinations: In a tournament, there are 8 teams. If every team plays every other team exactly once, how many total matches are played?",28,36,25,56,28,The number of matches is given by nC2 = 8C2 = (8 * 7) / 2 = 28.,advanced_quant,2,Wipro,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,30,120,65,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,TCS,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,80 ml,60 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Wipro,Medium
"Combinations: In a tournament, there are 6 teams. If every team plays every other team exactly once, how many total matches are played?",30,15,21,12,15,The number of matches is given by nC2 = 6C2 = (6 * 5) / 2 = 15.,advanced_quant,2,Google,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,60,120,30,65,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Tech Mahindra,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,80 ml,50 ml,60 ml,40 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Tech Mahindra,Medium
"Combinations: In a tournament, there are 6 teams. If every team plays every other team exactly once, how many total matches are played?",30,15,21,12,15,The number of matches is given by nC2 = 6C2 = (6 * 5) / 2 = 15.,advanced_quant,2,TCS,Medium
Geometry: Find the area of a rectangle (in sq. meters) if its diagonal is 13m and its width is 5m.,30,120,65,60,60,Using Pythagoras: Length = sqrt(13^2 - 5^2) = sqrt(169 - 25) = sqrt(144) = 12m. Area = Length * Width = 12 * 5 = 60 sq. meters.,advanced_quant,2,Google,Medium
Percentages: A solution contains 10% alcohol. How many ml of pure alcohol must be added to 400ml of this solution to make it a 20% alcohol solution?,50 ml,40 ml,80 ml,60 ml,50 ml,Initial alcohol = 40ml. Let x ml of alcohol be added. (40 + x) / (400 + x) = 0.20 => 40 + x = 80 + 0.2x => 0.8x = 40 => x = 50 ml.,advanced_quant,2,Microsoft,Medium
"Combinations: In a tournament, there are 7 teams. If every team plays every other team exactly once, how many total matches are played?",18,28,21,42,21,The number of matches is given by nC2 = 7C2 = (7 * 6) / 2 = 21.,advanced_quant,2,Google,Medium
