question,optionA,optionB,optionC,optionD,correctAnswer,explanation,category,level,topic,difficulty
Find the simple interest on Rs.2100 at 10% per annum for 4 years.,Rs.840,Rs.924,Rs.810,Rs.890,Rs.840,Simple Interest (SI) = (P * R * T) / 100 = (2100 * 10 * 4) / 100 = Rs.840.0.,numerical,1,Google,Easy
A salary increases from Rs.16800 to Rs.17640. What is the percentage increase?,10%,6%,5%,3%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((17640 - 16800) / 16800) * 100 = 5%.,numerical,1,TCS,Easy
A shopkeeper buys a watch for Rs.630 and sells it for Rs.705. What is his profit percentage?,7%,12%,22%,15%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 705 - 630 = Rs.75. Profit % = (Profit / CP) * 100 = (75 / 630) * 100 = 12%.,numerical,1,Accenture,Easy
"The average of 4 numbers is 36. If one number 30 is removed, what is the average of the remaining numbers?",38,37,40,41.80,38,"Total sum of 4 numbers = 4 * 36 = 144. After removing 30, new sum = 114. New average = 114 / 3 = 38.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 2:3. If there are 10 boys, how many total students are in the class?",25,20,30,21,25,"Boys : Girls = 2 : 3. Since boys = 10, 1 part = 10 / 2 = 5. Total parts = 2 + 3 = 5. Total students = 5 * 5 = 25.",numerical,1,Accenture,Easy
Find the simple interest on Rs.6900 at 10% per annum for 3 years.,Rs.2277,Rs.2120,Rs.2070,Rs.2040,Rs.2070,Simple Interest (SI) = (P * R * T) / 100 = (6900 * 10 * 3) / 100 = Rs.2070.0.,numerical,1,Wipro,Easy
A salary increases from Rs.25000 to Rs.27500. What is the percentage increase?,15%,10%,8%,12%,10%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((27500 - 25000) / 25000) * 100 = 10%.,numerical,1,Accenture,Easy
A shopkeeper buys a watch for Rs.350 and sells it for Rs.385. What is his profit percentage?,13%,20%,5%,10%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 385 - 350 = Rs.35. Profit % = (Profit / CP) * 100 = (35 / 350) * 100 = 10%.,numerical,1,Tech Mahindra,Easy
"The average of 6 numbers is 39. If one number 25 is removed, what is the average of the remaining numbers?",41.80,40.80,45.98,43.80,41.80,"Total sum of 6 numbers = 6 * 39 = 234. After removing 25, new sum = 209. New average = 209 / 5 = 41.80.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 4:6. If there are 12 boys, how many total students are in the class?",26,35,30,24,30,"Boys : Girls = 4 : 6. Since boys = 12, 1 part = 12 / 4 = 3. Total parts = 4 + 6 = 10. Total students = 10 * 3 = 30.",numerical,1,Capgemini,Easy
Find the simple interest on Rs.9100 at 14% per annum for 5 years.,Rs.6370,Rs.7007,Rs.6420,Rs.6340,Rs.6370,Simple Interest (SI) = (P * R * T) / 100 = (9100 * 14 * 5) / 100 = Rs.6370.0.,numerical,1,Google,Easy
A salary increases from Rs.35600 to Rs.39160. What is the percentage increase?,15%,12%,10%,8%,10%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((39160 - 35600) / 35600) * 100 = 10%.,numerical,1,Capgemini,Easy
A shopkeeper buys a watch for Rs.150 and sells it for Rs.187. What is his profit percentage?,20%,25%,28%,35%,25%,Profit = Selling Price (SP) - Cost Price (CP) = 187 - 150 = Rs.37. Profit % = (Profit / CP) * 100 = (37 / 150) * 100 = 25%.,numerical,1,TCS,Easy
"The average of 4 numbers is 39. If one number 30 is removed, what is the average of the remaining numbers?",42,46.20,44,41,42,"Total sum of 4 numbers = 4 * 39 = 156. After removing 30, new sum = 126. New average = 126 / 3 = 42.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 3:4. If there are 21 boys, how many total students are in the class?",54,49,42,45,49,"Boys : Girls = 3 : 4. Since boys = 21, 1 part = 21 / 3 = 7. Total parts = 3 + 4 = 7. Total students = 7 * 7 = 49.",numerical,1,Wipro,Easy
Find the simple interest on Rs.8600 at 9% per annum for 4 years.,Rs.3405,Rs.3096,Rs.3146,Rs.3066,Rs.3096,Simple Interest (SI) = (P * R * T) / 100 = (8600 * 9 * 4) / 100 = Rs.3096.0.,numerical,1,TCS,Easy
A salary increases from Rs.24500 to Rs.28174. What is the percentage increase?,15%,20%,18%,13%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((28174 - 24500) / 24500) * 100 = 15%.,numerical,1,TCS,Easy
A shopkeeper buys a watch for Rs.730 and sells it for Rs.817. What is his profit percentage?,22%,12%,15%,7%,12%,Profit = Selling Price (SP) - Cost Price (CP) = 817 - 730 = Rs.87. Profit % = (Profit / CP) * 100 = (87 / 730) * 100 = 12%.,numerical,1,Cognizant,Easy
"The average of 4 numbers is 21. If one number 25 is removed, what is the average of the remaining numbers?",19.67,21.63,21.67,18.67,19.67,"Total sum of 4 numbers = 4 * 21 = 84. After removing 25, new sum = 59. New average = 59 / 3 = 19.67.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 4:3. If there are 32 boys, how many total students are in the class?",64,52,61,56,56,"Boys : Girls = 4 : 3. Since boys = 32, 1 part = 32 / 4 = 8. Total parts = 4 + 3 = 7. Total students = 7 * 8 = 56.",numerical,1,Wipro,Easy
Find the simple interest on Rs.2300 at 15% per annum for 5 years.,Rs.1897,Rs.1775,Rs.1695,Rs.1725,Rs.1725,Simple Interest (SI) = (P * R * T) / 100 = (2300 * 15 * 5) / 100 = Rs.1725.0.,numerical,1,Cognizant,Easy
A salary increases from Rs.35900 to Rs.44875. What is the percentage increase?,30,30%,25%,23%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((44875 - 35900) / 35900) * 100 = 25%.,numerical,1,Amazon,Easy
A shopkeeper buys a watch for Rs.700 and sells it for Rs.840. What is his profit percentage?,20%,30%,15%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 840 - 700 = Rs.140. Profit % = (Profit / CP) * 100 = (140 / 700) * 100 = 20%.,numerical,1,Amazon,Easy
"The average of 6 numbers is 22. If one number 15 is removed, what is the average of the remaining numbers?",22.40,23.40,25.40,25.74,23.40,"Total sum of 6 numbers = 6 * 22 = 132. After removing 15, new sum = 117. New average = 117 / 5 = 23.40.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 3:4. If there are 27 boys, how many total students are in the class?",68,54,63,59,63,"Boys : Girls = 3 : 4. Since boys = 27, 1 part = 27 / 3 = 9. Total parts = 3 + 4 = 7. Total students = 7 * 9 = 63.",numerical,1,TCS,Easy
Find the simple interest on Rs.2000 at 13% per annum for 3 years.,Rs.858,Rs.780,Rs.750,Rs.830,Rs.780,Simple Interest (SI) = (P * R * T) / 100 = (2000 * 13 * 3) / 100 = Rs.780.0.,numerical,1,TCS,Easy
A salary increases from Rs.44300 to Rs.53160. What is the percentage increase?,24%,18%,25%,20%,20%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((53160 - 44300) / 44300) * 100 = 20%.,numerical,1,Wipro,Easy
A shopkeeper buys a watch for Rs.770 and sells it for Rs.924. What is his profit percentage?,20%,15%,30%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 924 - 770 = Rs.154. Profit % = (Profit / CP) * 100 = (154 / 770) * 100 = 20%.,numerical,1,Capgemini,Easy
"The average of 4 numbers is 41. If one number 25 is removed, what is the average of the remaining numbers?",46.33,50.97,48.33,45.33,46.33,"Total sum of 4 numbers = 4 * 41 = 164. After removing 25, new sum = 139. New average = 139 / 3 = 46.33.",numerical,1,Microsoft,Easy
"The ratio of boys to girls in a class is 5:7. If there are 45 boys, how many total students are in the class?",90,108,113,104,108,"Boys : Girls = 5 : 7. Since boys = 45, 1 part = 45 / 5 = 9. Total parts = 5 + 7 = 12. Total students = 12 * 9 = 108.",numerical,1,Wipro,Easy
Find the simple interest on Rs.5000 at 5% per annum for 3 years.,Rs.720,Rs.750,Rs.825,Rs.800,Rs.750,Simple Interest (SI) = (P * R * T) / 100 = (5000 * 5 * 3) / 100 = Rs.750.0.,numerical,1,Wipro,Easy
A salary increases from Rs.15200 to Rs.15960. What is the percentage increase?,10%,6%,3%,5%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((15960 - 15200) / 15200) * 100 = 5%.,numerical,1,Wipro,Easy
A shopkeeper buys a watch for Rs.420 and sells it for Rs.525. What is his profit percentage?,28%,35%,25%,20%,25%,Profit = Selling Price (SP) - Cost Price (CP) = 525 - 420 = Rs.105. Profit % = (Profit / CP) * 100 = (105 / 420) * 100 = 25%.,numerical,1,Microsoft,Easy
"The average of 6 numbers is 40. If one number 25 is removed, what is the average of the remaining numbers?",42,43,47.30,45,43,"Total sum of 6 numbers = 6 * 40 = 240. After removing 25, new sum = 215. New average = 215 / 5 = 43.",numerical,1,Microsoft,Easy
"The ratio of boys to girls in a class is 4:7. If there are 28 boys, how many total students are in the class?",77,82,73,56,77,"Boys : Girls = 4 : 7. Since boys = 28, 1 part = 28 / 4 = 7. Total parts = 4 + 7 = 11. Total students = 11 * 7 = 77.",numerical,1,Accenture,Easy
Find the simple interest on Rs.9700 at 15% per annum for 3 years.,Rs.4365,Rs.4335,Rs.4415,Rs.4801,Rs.4365,Simple Interest (SI) = (P * R * T) / 100 = (9700 * 15 * 3) / 100 = Rs.4365.0.,numerical,1,Capgemini,Easy
A salary increases from Rs.30900 to Rs.38625. What is the percentage increase?,25%,30%,71,23%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((38625 - 30900) / 30900) * 100 = 25%.,numerical,1,Capgemini,Easy
A shopkeeper buys a watch for Rs.920 and sells it for Rs.1012. What is his profit percentage?,10%,13%,20%,5%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 1012 - 920 = Rs.92. Profit % = (Profit / CP) * 100 = (92 / 920) * 100 = 10%.,numerical,1,Infosys,Easy
"The average of 8 numbers is 44. If one number 25 is removed, what is the average of the remaining numbers?",45.71,51.39,48.71,46.71,46.71,"Total sum of 8 numbers = 8 * 44 = 352. After removing 25, new sum = 327. New average = 327 / 7 = 46.71.",numerical,1,Capgemini,Easy
"The ratio of boys to girls in a class is 3:7. If there are 15 boys, how many total students are in the class?",30,55,46,50,50,"Boys : Girls = 3 : 7. Since boys = 15, 1 part = 15 / 3 = 5. Total parts = 3 + 7 = 10. Total students = 10 * 5 = 50.",numerical,1,Infosys,Easy
Find the simple interest on Rs.8600 at 8% per annum for 3 years.,Rs.2114,Rs.2270,Rs.2034,Rs.2064,Rs.2064,Simple Interest (SI) = (P * R * T) / 100 = (8600 * 8 * 3) / 100 = Rs.2064.0.,numerical,1,Wipro,Easy
A salary increases from Rs.12400 to Rs.15500. What is the percentage increase?,23%,30%,52,25%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((15500 - 12400) / 12400) * 100 = 25%.,numerical,1,Accenture,Easy
A shopkeeper buys a watch for Rs.780 and sells it for Rs.936. What is his profit percentage?,30%,20%,23%,15%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 936 - 780 = Rs.156. Profit % = (Profit / CP) * 100 = (156 / 780) * 100 = 20%.,numerical,1,Capgemini,Easy
"The average of 6 numbers is 45. If one number 15 is removed, what is the average of the remaining numbers?",53,50,51,56.10,51,"Total sum of 6 numbers = 6 * 45 = 270. After removing 15, new sum = 255. New average = 255 / 5 = 51.",numerical,1,Infosys,Easy
"The ratio of boys to girls in a class is 3:5. If there are 15 boys, how many total students are in the class?",40,30,36,45,40,"Boys : Girls = 3 : 5. Since boys = 15, 1 part = 15 / 3 = 5. Total parts = 3 + 5 = 8. Total students = 8 * 5 = 40.",numerical,1,Accenture,Easy
Find the simple interest on Rs.3400 at 6% per annum for 1 years.,Rs.174,Rs.204,Rs.254,Rs.224,Rs.204,Simple Interest (SI) = (P * R * T) / 100 = (3400 * 6 * 1) / 100 = Rs.204.0.,numerical,1,Tech Mahindra,Easy
A salary increases from Rs.39600 to Rs.41580. What is the percentage increase?,10%,6%,3%,5%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((41580 - 39600) / 39600) * 100 = 5%.,numerical,1,Microsoft,Easy
A shopkeeper buys a watch for Rs.100 and sells it for Rs.110. What is his profit percentage?,10%,13%,5%,20%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 110 - 100 = Rs.10. Profit % = (Profit / CP) * 100 = (10 / 100) * 100 = 10%.,numerical,1,Amazon,Easy
"The average of 8 numbers is 35. If one number 25 is removed, what is the average of the remaining numbers?",36.43,40.07,35.43,38.43,36.43,"Total sum of 8 numbers = 8 * 35 = 280. After removing 25, new sum = 255. New average = 255 / 7 = 36.43.",numerical,1,Tech Mahindra,Easy
"The ratio of boys to girls in a class is 2:6. If there are 20 boys, how many total students are in the class?",76,80,40,85,80,"Boys : Girls = 2 : 6. Since boys = 20, 1 part = 20 / 2 = 10. Total parts = 2 + 6 = 8. Total students = 8 * 10 = 80.",numerical,1,Tech Mahindra,Easy
Find the simple interest on Rs.7600 at 15% per annum for 1 years.,Rs.1254,Rs.1190,Rs.1110,Rs.1140,Rs.1140,Simple Interest (SI) = (P * R * T) / 100 = (7600 * 15 * 1) / 100 = Rs.1140.0.,numerical,1,Amazon,Easy
A salary increases from Rs.48000 to Rs.52800. What is the percentage increase?,10%,15%,8%,12%,10%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((52800 - 48000) / 48000) * 100 = 10%.,numerical,1,Infosys,Easy
A shopkeeper buys a watch for Rs.440 and sells it for Rs.505. What is his profit percentage?,10%,25%,18%,15%,15%,Profit = Selling Price (SP) - Cost Price (CP) = 505 - 440 = Rs.65. Profit % = (Profit / CP) * 100 = (65 / 440) * 100 = 15%.,numerical,1,Microsoft,Easy
"The average of 7 numbers is 33. If one number 10 is removed, what is the average of the remaining numbers?",38.83,36.83,35.83,40.52,36.83,"Total sum of 7 numbers = 7 * 33 = 231. After removing 10, new sum = 221. New average = 221 / 6 = 36.83.",numerical,1,Capgemini,Easy
"The ratio of boys to girls in a class is 4:5. If there are 20 boys, how many total students are in the class?",41,40,45,50,45,"Boys : Girls = 4 : 5. Since boys = 20, 1 part = 20 / 4 = 5. Total parts = 4 + 5 = 9. Total students = 9 * 5 = 45.",numerical,1,Accenture,Easy
Find the simple interest on Rs.6600 at 11% per annum for 3 years.,Rs.2228,Rs.2178,Rs.2395,Rs.2148,Rs.2178,Simple Interest (SI) = (P * R * T) / 100 = (6600 * 11 * 3) / 100 = Rs.2178.0.,numerical,1,Microsoft,Easy
A salary increases from Rs.37700 to Rs.41470. What is the percentage increase?,12%,8%,15%,10%,10%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((41470 - 37700) / 37700) * 100 = 10%.,numerical,1,Microsoft,Easy
A shopkeeper buys a watch for Rs.440 and sells it for Rs.484. What is his profit percentage?,13%,20%,10%,5%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 484 - 440 = Rs.44. Profit % = (Profit / CP) * 100 = (44 / 440) * 100 = 10%.,numerical,1,Wipro,Easy
"The average of 8 numbers is 37. If one number 20 is removed, what is the average of the remaining numbers?",43.37,41.43,39.43,38.43,39.43,"Total sum of 8 numbers = 8 * 37 = 296. After removing 20, new sum = 276. New average = 276 / 7 = 39.43.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 4:3. If there are 16 boys, how many total students are in the class?",24,33,32,28,28,"Boys : Girls = 4 : 3. Since boys = 16, 1 part = 16 / 4 = 4. Total parts = 4 + 3 = 7. Total students = 7 * 4 = 28.",numerical,1,Microsoft,Easy
Find the simple interest on Rs.7700 at 10% per annum for 3 years.,Rs.2360,Rs.2310,Rs.2280,Rs.2541,Rs.2310,Simple Interest (SI) = (P * R * T) / 100 = (7700 * 10 * 3) / 100 = Rs.2310.0.,numerical,1,Wipro,Easy
A salary increases from Rs.33000 to Rs.37950. What is the percentage increase?,18%,13%,20%,15%,15%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((37950 - 33000) / 33000) * 100 = 15%.,numerical,1,Infosys,Easy
A shopkeeper buys a watch for Rs.650 and sells it for Rs.780. What is his profit percentage?,20%,15%,23%,30%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 780 - 650 = Rs.130. Profit % = (Profit / CP) * 100 = (130 / 650) * 100 = 20%.,numerical,1,Google,Easy
"The average of 6 numbers is 42. If one number 40 is removed, what is the average of the remaining numbers?",42.40,44.40,41.40,46.64,42.40,"Total sum of 6 numbers = 6 * 42 = 252. After removing 40, new sum = 212. New average = 212 / 5 = 42.40.",numerical,1,Capgemini,Easy
"The ratio of boys to girls in a class is 4:6. If there are 36 boys, how many total students are in the class?",72,90,95,86,90,"Boys : Girls = 4 : 6. Since boys = 36, 1 part = 36 / 4 = 9. Total parts = 4 + 6 = 10. Total students = 10 * 9 = 90.",numerical,1,TCS,Easy
Find the simple interest on Rs.5300 at 9% per annum for 1 years.,Rs.527,Rs.524,Rs.477,Rs.447,Rs.477,Simple Interest (SI) = (P * R * T) / 100 = (5300 * 9 * 1) / 100 = Rs.477.0.,numerical,1,Amazon,Easy
A salary increases from Rs.18000 to Rs.18900. What is the percentage increase?,6%,5%,10%,3%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((18900 - 18000) / 18000) * 100 = 5%.,numerical,1,Microsoft,Easy
A shopkeeper buys a watch for Rs.790 and sells it for Rs.948. What is his profit percentage?,15%,30%,20%,23%,20%,Profit = Selling Price (SP) - Cost Price (CP) = 948 - 790 = Rs.158. Profit % = (Profit / CP) * 100 = (158 / 790) * 100 = 20%.,numerical,1,Wipro,Easy
"The average of 8 numbers is 24. If one number 40 is removed, what is the average of the remaining numbers?",20.71,21.71,23.71,23.89,21.71,"Total sum of 8 numbers = 8 * 24 = 192. After removing 40, new sum = 152. New average = 152 / 7 = 21.71.",numerical,1,Accenture,Easy
"The ratio of boys to girls in a class is 3:6. If there are 21 boys, how many total students are in the class?",59,63,42,68,63,"Boys : Girls = 3 : 6. Since boys = 21, 1 part = 21 / 3 = 7. Total parts = 3 + 6 = 9. Total students = 9 * 7 = 63.",numerical,1,Accenture,Easy
Find the simple interest on Rs.9000 at 11% per annum for 2 years.,Rs.2030,Rs.1950,Rs.1980,Rs.2178,Rs.1980,Simple Interest (SI) = (P * R * T) / 100 = (9000 * 11 * 2) / 100 = Rs.1980.0.,numerical,1,Accenture,Easy
A salary increases from Rs.46500 to Rs.58125. What is the percentage increase?,30%,25%,35,23%,25%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((58125 - 46500) / 46500) * 100 = 25%.,numerical,1,Microsoft,Easy
A shopkeeper buys a watch for Rs.450 and sells it for Rs.495. What is his profit percentage?,20%,10%,5%,13%,10%,Profit = Selling Price (SP) - Cost Price (CP) = 495 - 450 = Rs.45. Profit % = (Profit / CP) * 100 = (45 / 450) * 100 = 10%.,numerical,1,Amazon,Easy
"The average of 4 numbers is 40. If one number 10 is removed, what is the average of the remaining numbers?",55.00,52,49,50,50,"Total sum of 4 numbers = 4 * 40 = 160. After removing 10, new sum = 150. New average = 150 / 3 = 50.",numerical,1,Cognizant,Easy
"The ratio of boys to girls in a class is 2:3. If there are 6 boys, how many total students are in the class?",11,20,15,12,15,"Boys : Girls = 2 : 3. Since boys = 6, 1 part = 6 / 2 = 3. Total parts = 2 + 3 = 5. Total students = 5 * 3 = 15.",numerical,1,Infosys,Easy
Find the simple interest on Rs.9900 at 13% per annum for 4 years.,Rs.5662,Rs.5118,Rs.5148,Rs.5198,Rs.5148,Simple Interest (SI) = (P * R * T) / 100 = (9900 * 13 * 4) / 100 = Rs.5148.0.,numerical,1,Infosys,Easy
A salary increases from Rs.37300 to Rs.39165. What is the percentage increase?,6%,5%,3%,10%,5%,Percentage Increase = ((Final - Initial) / Initial) * 100 = ((39165 - 37300) / 37300) * 100 = 5%.,numerical,1,Microsoft,Easy
